Time,Autokonsumpcja (W),Eksport (W),Import (W),Pobór (W),Produkcja (W)
05.10.2020 12:00,"321.5411","1594.7922","0","321.5411","1916.3334"
05.10.2020 12:15,"1408.6582","464.6751","717.1713","2125.8296","1873.3334"
05.10.2020 12:30,"746.4935","1614.1732","0","746.4935","2360.6667"
05.10.2020 12:45,"1033.4165","2266.2502","0","1033.4165","3299.6667"
05.10.2020 13:00,"1046.0491","2317.6177","0","1046.0491","3363.6667"
05.10.2020 13:15,"1198.6682","2887.3318","0","1198.6682","4086"
05.10.2020 13:30,"823.1421","3138.8579","0","823.1421","3962"
05.10.2020 13:45,"627.1565","2544.5103","0","627.1565","3171.6667"
05.10.2020 14:00,"1732.6873","2358.646","19.0277","1751.715","4091.3333"
05.10.2020 14:15,"734.4395","3148.5605","0","734.4395","3883"
05.10.2020 14:30,"727.6001","2851.7332","0","727.6001","3579.3333"
05.10.2020 14:45,"803.6106","1371.7227","193.023","996.6336","2175.3333"
05.10.2020 15:00,"699.5546","105.7788","65.9999","765.5545","805.3333"
05.10.2020 15:15,"718.2325","33.7675","187.5514","905.7839","752"
05.10.2020 15:30,"658.1234","155.5433","1345.287","2003.4104","813.6667"
05.10.2020 15:45,"876.2637","731.403","87.8269","964.0906","1607.6666"
05.10.2020 16:00,"717.0457","930.6209","164.3899","881.4357","1647.6666"
05.10.2020 16:15,"1100.7336","779.933","724.794","1825.5276","1880.6666"
05.10.2020 16:30,"736.8895","787.7771","0","736.8895","1524.6666"
05.10.2020 16:45,"466.1714","220.8286","262.8359","729.0073","687"
05.10.2020 17:00,"297.6667","0","1525.4943","1823.1609","297.6667"
05.10.2020 17:15,"120","0","528.0774","648.0774","120"
05.10.2020 17:30,"19","0","652.5522","671.5522","19"
05.10.2020 17:45,"1.3333","0","1748.4967","1749.8301","1.3333"
05.10.2020 18:00,"0","0","749.7473","749.7473","0"
05.10.2020 18:15,"0","0","602.0273","602.0273","0"
05.10.2020 18:30,"0","0","1635.2664","1635.2664","0"
05.10.2020 18:45,"0","0","525.151","525.151","0"
05.10.2020 19:00,"0","0","503.2651","503.2651","0"
05.10.2020 19:15,"0","0","1463.2502","1463.2502","0"
05.10.2020 19:30,"0","0","409.1133","409.1133","0"
05.10.2020 19:45,"0","0","387.2674","387.2674","0"
05.10.2020 20:00,"0","0","1491.8201","1491.8201","0"
05.10.2020 20:15,"0","0","512.8067","512.8067","0"
05.10.2020 20:30,"0","0","578.1642","578.1642","0"
05.10.2020 20:45,"0","0","568.0353","568.0353","0"
05.10.2020 21:00,"0","0","1602.2434","1602.2434","0"
05.10.2020 21:15,"0","0","483.2152","483.2152","0"
05.10.2020 21:30,"0","0","439.3401","439.3401","0"
05.10.2020 21:45,"0","0","473.9021","473.9021","0"
05.10.2020 22:00,"0","0","1555.4542","1555.4542","0"
05.10.2020 22:15,"0","0","540.9205","540.9205","0"
05.10.2020 22:30,"0","0","407.2204","407.2204","0"
05.10.2020 22:45,"0","0","372.5917","372.5917","0"
05.10.2020 23:00,"0","0","431.0932","431.0932","0"
05.10.2020 23:15,"0","0","353.9162","353.9162","0"
05.10.2020 23:30,"0","0","321.5772","321.5772","0"
05.10.2020 23:45,"0","0","316.6894","316.6894","0"
06.10.2020 0:00,"0","0","311.4669","311.4669","0"
06.10.2020 0:15,"0","0","379.646","379.646","0"
06.10.2020 0:30,"0","0","408.6876","408.6876","0"
06.10.2020 0:45,"0","0","406.6151","406.6151","0"
06.10.2020 1:00,"0","0","403.7722","403.7722","0"
06.10.2020 1:15,"0","0","340.1528","340.1528","0"
06.10.2020 1:30,"0","0","309.1258","309.1258","0"
06.10.2020 1:45,"0","0","308.2417","308.2417","0"
06.10.2020 2:00,"0","0","306.2949","306.2949","0"
06.10.2020 2:15,"0","0","374.2895","374.2895","0"
06.10.2020 2:30,"0","0","412.2441","412.2441","0"
06.10.2020 2:45,"0","0","407.1942","407.1942","0"
06.10.2020 3:00,"0","0","406.5454","406.5454","0"
06.10.2020 3:15,"0","0","338.0942","338.0942","0"
06.10.2020 3:30,"0","0","309.2386","309.2386","0"
06.10.2020 3:45,"0","0","288.5263","288.5263","0"
06.10.2020 4:00,"0","0","249.3016","249.3016","0"
06.10.2020 4:15,"0","0","341.656","341.656","0"
06.10.2020 4:30,"0","0","409.1796","409.1796","0"
06.10.2020 4:45,"0","0","405.6993","405.6993","0"
06.10.2020 5:00,"0","0","400.6766","400.6766","0"
06.10.2020 5:15,"0","0","308.2396","308.2396","0"
06.10.2020 5:30,"0","0","1437.8098","1437.8098","0"
06.10.2020 5:45,"0","0","334.5899","334.5899","0"
06.10.2020 6:00,"0","0","428.9558","428.9558","0"
06.10.2020 6:15,"0","0","1501.786","1501.786","0"
06.10.2020 6:30,"0","0","1824.4303","1824.4303","0"
06.10.2020 6:45,"0","0","412.144","412.144","0"
06.10.2020 7:00,"17","0","289.6834","306.6834","17"
06.10.2020 7:15,"268.9383","21.0617","1070.8829","1339.8212","290"
06.10.2020 7:30,"283.6469","180.0198","0","283.6469","463.6667"
06.10.2020 7:45,"283.3406","237.9928","0","283.3406","521.3333"
06.10.2020 8:00,"466.7006","242.9661","176.9657","643.6663","709.6667"
06.10.2020 8:15,"380.3015","255.3652","0","380.3015","635.6667"
06.10.2020 8:30,"868.6667","0","2636.4824","3505.1492","868.6667"
06.10.2020 8:45,"1318.1588","1966.1744","144.0766","1462.2354","3284.3333"
06.10.2020 9:00,"268.5098","3371.4902","0","268.5098","3640"
06.10.2020 9:15,"284.2578","2521.0754","0","284.2578","2805.3333"
06.10.2020 9:30,"259.2207","3823.7793","0","259.2207","4083"
06.10.2020 9:45,"276.687","2795.9797","0","276.687","3072.6667"
06.10.2020 10:00,"374.7678","2743.5654","0","374.7678","3118.3333"
06.10.2020 10:15,"360.895","3917.4385","0","360.895","4278.3335"
06.10.2020 10:30,"363.3232","4604.3433","0","363.3232","4967.6665"
06.10.2020 10:45,"376.3247","2163.0085","0","376.3247","2539.3333"
06.10.2020 11:00,"1203.5537","2836.4463","214.9401","1418.4938","4040"
06.10.2020 11:15,"280.7383","3701.595","0","280.7383","3982.3333"
06.10.2020 11:30,"266.6792","4356.3208","0","266.6792","4623"
06.10.2020 11:45,"269.7915","4454.2085","0","269.7915","4724"
06.10.2020 12:00,"338.2383","4442.0952","0","338.2383","4780.3335"
06.10.2020 12:15,"364.4126","4358.2539","0","364.4126","4722.6665"
06.10.2020 12:30,"361.2275","4294.439","0","361.2275","4655.6665"
06.10.2020 12:45,"360.9434","4228.0566","0","360.9434","4589"
06.10.2020 13:00,"2122.5642","2455.7693","0","2122.5642","4578.3335"
06.10.2020 13:15,"2113.4453","2263.5547","0","2113.4453","4377"
06.10.2020 13:30,"2666.4153","724.918","0","2666.4153","3391.3333"
06.10.2020 13:45,"387.0852","2783.248","0","387.0852","3170.3333"
06.10.2020 14:00,"267.0127","2806.9873","0","267.0127","3074"
06.10.2020 14:15,"626.5547","3202.1121","0","626.5547","3828.6667"
06.10.2020 14:30,"2814.3418","56.9914","651.5854","3465.9272","2871.3333"
06.10.2020 14:45,"1633.168","614.4988","1169.7039","2802.8718","2247.6667"
06.10.2020 15:00,"1086.5948","29.7385","460.4074","1547.0022","1116.3334"
06.10.2020 15:15,"1513.0551","59.945","180.506","1693.561","1573"
06.10.2020 15:30,"961.0945","678.2388","310.8031","1271.8976","1639.3334"
06.10.2020 15:45,"703.7326","229.2674","156.3704","860.103","933"
06.10.2020 16:00,"564.2669","122.7331","209.9919","774.2588","687"
06.10.2020 16:15,"464.0106","1362.9894","0","464.0106","1827"
06.10.2020 16:30,"342.5681","1461.4319","0","342.5681","1804"
06.10.2020 16:45,"480.5824","681.4176","938.7537","1419.3362","1162"
06.10.2020 17:00,"466.7909","142.2091","958.4533","1425.2441","609"
06.10.2020 17:15,"233.8177","11.1823","62.9673","296.7849","245"
06.10.2020 17:30,"93.3333","0","206.2637","299.597","93.3333"
06.10.2020 17:45,"0","0","312.3959","312.3959","0"
06.10.2020 18:00,"0","0","1432.7418","1432.7418","0"
06.10.2020 18:15,"0","0","413.1625","413.1625","0"
06.10.2020 18:30,"0","0","1479.8922","1479.8922","0"
06.10.2020 18:45,"0","0","463.805","463.805","0"
06.10.2020 19:00,"0","0","1846.3511","1846.3511","0"
06.10.2020 19:15,"0","0","1777.859","1777.859","0"
06.10.2020 19:30,"0","0","413.1479","413.1479","0"
06.10.2020 19:45,"0","0","536.2635","536.2635","0"
06.10.2020 20:00,"0","0","1640.4878","1640.4878","0"
06.10.2020 20:15,"0","0","592.9445","592.9445","0"
06.10.2020 20:30,"0","0","582.8613","582.8613","0"
06.10.2020 20:45,"0","0","506.4411","506.4411","0"
06.10.2020 21:00,"0","0","421.1232","421.1232","0"
06.10.2020 21:15,"0","0","479.1111","479.1111","0"
06.10.2020 21:30,"0","0","487.4138","487.4138","0"
06.10.2020 21:45,"0","0","779.1122","779.1122","0"
06.10.2020 22:00,"0","0","1654.9421","1654.9421","0"
06.10.2020 22:15,"0","0","805.5615","805.5615","0"
06.10.2020 22:30,"0","0","560.4866","560.4866","0"
06.10.2020 22:45,"0","0","444.6171","444.6171","0"
06.10.2020 23:00,"0","0","1455.295","1455.295","0"
06.10.2020 23:15,"0","0","325.7967","325.7967","0"
06.10.2020 23:30,"0","0","311.8555","311.8555","0"
06.10.2020 23:45,"0","0","374.4053","374.4053","0"
07.10.2020 0:00,"0","0","406.8302","406.8302","0"
07.10.2020 0:15,"0","0","402.7238","402.7238","0"
07.10.2020 0:30,"0","0","403.8294","403.8294","0"
07.10.2020 0:45,"0","0","1492.9923","1492.9923","0"
07.10.2020 1:00,"0","0","307","307","0"
07.10.2020 1:15,"0","0","308.575","308.575","0"
07.10.2020 1:30,"0","0","288.1524","288.1524","0"
07.10.2020 1:45,"0","0","324.0904","324.0904","0"
07.10.2020 2:00,"0","0","350.5832","350.5832","0"
07.10.2020 2:15,"0","0","405.915","405.915","0"
07.10.2020 2:30,"0","0","404.8308","404.8308","0"
07.10.2020 2:45,"0","0","406.2899","406.2899","0"
07.10.2020 3:00,"0","0","307.2983","307.2983","0"
07.10.2020 3:15,"0","0","309.8104","309.8104","0"
07.10.2020 3:30,"0","0","308.8519","308.8519","0"
07.10.2020 3:45,"0","0","378.9746","378.9746","0"
07.10.2020 4:00,"0","0","406.3517","406.3517","0"
07.10.2020 4:15,"0","0","405.0495","405.0495","0"
07.10.2020 4:30,"0","0","384.9672","384.9672","0"
07.10.2020 4:45,"0","0","1365.3053","1365.3053","0"
07.10.2020 5:00,"0","0","268.4949","268.4949","0"
07.10.2020 5:15,"0","0","307.8521","307.8521","0"
07.10.2020 5:30,"0","0","1473.8165","1473.8165","0"
07.10.2020 5:45,"0","0","477.2164","477.2164","0"
07.10.2020 6:00,"0","0","1513.3972","1513.3972","0"
07.10.2020 6:15,"0","0","444.9847","444.9847","0"
07.10.2020 6:30,"0","0","1497.9115","1497.9115","0"
07.10.2020 6:45,"21.6667","0","277.4364","299.1031","21.6667"
07.10.2020 7:00,"154.3333","0","129.0039","283.3372","154.3333"
07.10.2020 7:15,"245.4013","184.9321","39.0761","284.4774","430.3333"
07.10.2020 7:30,"350.339","364.9943","0","350.339","715.3333"
07.10.2020 7:45,"366.7999","569.2001","0","366.7999","936"
07.10.2020 8:00,"319.1917","581.8083","0","319.1917","901"
07.10.2020 8:15,"644.293","468.0404","183.0712","827.3642","1112.3334"
07.10.2020 8:30,"419.7001","1133.2999","0","419.7001","1553"
07.10.2020 8:45,"389.7638","1409.9028","0","389.7638","1799.6666"
07.10.2020 9:00,"386.3567","2199.6433","0","386.3567","2586"
07.10.2020 9:15,"383.3945","2210.9387","0","383.3945","2594.3333"
07.10.2020 9:30,"1590.6582","1001.3418","529.425","2120.0833","2592"
07.10.2020 9:45,"1189.8201","546.5133","0","1189.8201","1736.3334"
07.10.2020 10:00,"1240.2795","1000.7204","444.8861","1685.1656","2241"
07.10.2020 10:15,"1141.2994","1706.0338","42.3449","1183.6444","2847.3333"
07.10.2020 10:30,"1542.0653","168.9347","488.0273","2030.0927","1711"
07.10.2020 10:45,"1395.0349","2641.9651","45.8705","1440.9054","4037"
07.10.2020 11:00,"1986.5657","2756.7678","0","1986.5657","4743.3335"
07.10.2020 11:15,"1048.7981","2877.8687","0","1048.7981","3926.6667"
07.10.2020 11:30,"1898.7839","1987.5493","243.3703","2142.1543","3886.3333"
07.10.2020 11:45,"786.5353","1332.1315","0","786.5353","2118.6667"
07.10.2020 12:00,"1598.2247","1776.1085","232.676","1830.9006","3374.3333"
07.10.2020 12:15,"759.7514","746.582","449.6496","1209.401","1506.3334"
07.10.2020 12:30,"741.3204","0.3462","565.3105","1306.631","741.6667"
07.10.2020 12:45,"753.0602","516.2731","133.4642","886.5244","1269.3334"
07.10.2020 13:00,"1825.9468","855.0532","32.8277","1858.7744","2681"
07.10.2020 13:15,"665.2232","514.7768","495.3389","1160.562","1180"
07.10.2020 13:30,"561.2814","68.3853","201.4573","762.7386","629.6667"
07.10.2020 13:45,"278.6667","0","963.6834","1242.3501","278.6667"
07.10.2020 14:00,"83.3333","0","1312.1542","1395.4875","83.3333"
07.10.2020 14:15,"8.3333","0","1805.1816","1813.515","8.3333"
07.10.2020 14:30,"2.3333","0","2311.572","2313.9053","2.3333"
07.10.2020 14:45,"0","0","1747.3071","1747.3071","0"
07.10.2020 15:00,"4.6667","0","1705.4435","1710.1101","4.6667"
07.10.2020 15:15,"3","0","968.822","971.822","3"
07.10.2020 15:30,"13.6667","0","1947.2478","1960.9144","13.6667"
07.10.2020 15:45,"18","0","1900.3503","1918.3503","18"
07.10.2020 16:00,"10.3333","0","1844.0498","1854.3832","10.3333"
07.10.2020 16:15,"1.3333","0","1422.925","1424.2584","1.3333"
07.10.2020 16:30,"0","0","1815.6769","1815.6769","0"
07.10.2020 16:45,"0","0","1814.0653","1814.0653","0"
07.10.2020 17:00,"0","0","2140.3237","2140.3237","0"
07.10.2020 17:15,"0","0","2604.73","2604.73","0"
07.10.2020 17:30,"0","0","1282.3364","1282.3364","0"
07.10.2020 17:45,"0","0","507.8627","507.8627","0"
07.10.2020 18:00,"0","0","1506.5901","1506.5901","0"
07.10.2020 18:15,"0","0","566.726","566.726","0"
07.10.2020 18:30,"0","0","1835.4866","1835.4866","0"
07.10.2020 18:45,"0","0","924.3403","924.3403","0"
07.10.2020 19:00,"0","0","3495.4385","3495.4385","0"
07.10.2020 19:15,"0","0","2425.7649","2425.7649","0"
07.10.2020 19:30,"0","0","4953.3945","4953.3945","0"
07.10.2020 19:45,"0","0","1682.9517","1682.9517","0"
07.10.2020 20:00,"0","0","516.2223","516.2223","0"
07.10.2020 20:15,"0","0","1723.5225","1723.5225","0"
07.10.2020 20:30,"0","0","725.0414","725.0414","0"
07.10.2020 20:45,"0","0","746.8259","746.8259","0"
07.10.2020 21:00,"0","0","1772.7769","1772.7769","0"
07.10.2020 21:15,"0","0","1731.4417","1731.4417","0"
07.10.2020 21:30,"0","0","547.3063","547.3063","0"
07.10.2020 21:45,"0","0","1446.4399","1446.4399","0"
07.10.2020 22:00,"0","0","1314.979","1314.979","0"
07.10.2020 22:15,"0","0","1639.252","1639.252","0"
07.10.2020 22:30,"0","0","458.1249","458.1249","0"
07.10.2020 22:45,"0","0","405.2935","405.2935","0"
07.10.2020 23:00,"0","0","310.8093","310.8093","0"
07.10.2020 23:15,"0","0","323.3271","323.3271","0"
07.10.2020 23:30,"0","0","1399.7388","1399.7388","0"
07.10.2020 23:45,"0","0","377.36","377.36","0"
08.10.2020 0:00,"0","0","409.1454","409.1454","0"
08.10.2020 0:15,"0","0","405.3661","405.3661","0"
08.10.2020 0:30,"0","0","370.153","370.153","0"
08.10.2020 0:45,"0","0","268.1573","268.1573","0"
08.10.2020 1:00,"0","0","247.4579","247.4579","0"
08.10.2020 1:15,"0","0","269.095","269.095","0"
08.10.2020 1:30,"0","0","344.937","344.937","0"
08.10.2020 1:45,"0","0","410.4207","410.4207","0"
08.10.2020 2:00,"0","0","406.9456","406.9456","0"
08.10.2020 2:15,"0","0","406.4554","406.4554","0"
08.10.2020 2:30,"0","0","339.9615","339.9615","0"
08.10.2020 2:45,"0","0","309.5485","309.5485","0"
08.10.2020 3:00,"0","0","308.5824","308.5824","0"
08.10.2020 3:15,"0","0","307.1392","307.1392","0"
08.10.2020 3:30,"0","0","376.9486","376.9486","0"
08.10.2020 3:45,"0","0","403.2901","403.2901","0"
08.10.2020 4:00,"0","0","342.2019","342.2019","0"
08.10.2020 4:15,"0","0","340.2334","340.2334","0"
08.10.2020 4:30,"0","0","339.0897","339.0897","0"
08.10.2020 4:45,"0","0","305.7003","305.7003","0"
08.10.2020 5:00,"0","0","304.5318","304.5318","0"
08.10.2020 5:15,"0","0","304.621","304.621","0"
08.10.2020 5:30,"0","0","1480.7328","1480.7328","0"
08.10.2020 5:45,"0","0","439.9026","439.9026","0"
08.10.2020 6:00,"0","0","455.2071","455.2071","0"
08.10.2020 6:15,"0","0","437.2639","437.2639","0"
08.10.2020 6:30,"0","0","1482.8163","1482.8163","0"
08.10.2020 6:45,"0","0","262.1531","262.1531","0"
08.10.2020 7:00,"0","0","248.2718","248.2718","0"
08.10.2020 7:15,"0","0","294.1843","294.1843","0"
08.10.2020 7:30,"0","0","1881.7087","1881.7087","0"
08.10.2020 7:45,"4","0","521.9242","525.9242","4"
08.10.2020 8:00,"36.6667","0","458.4744","495.1411","36.6667"
08.10.2020 8:15,"79.6667","0","878.2373","957.904","79.6667"
08.10.2020 8:30,"89","0","369.8103","458.8103","89"
08.10.2020 8:45,"75.6667","0","312.8997","388.5663","75.6667"
08.10.2020 9:00,"141.3333","0","249.1237","390.457","141.3333"
08.10.2020 9:15,"156.6667","0","279.7534","436.42","156.6667"
08.10.2020 9:30,"381","0","110.6256","491.6256","381"
08.10.2020 9:45,"340.2232","54.1102","258.7754","598.9986","394.3333"
08.10.2020 10:00,"322.8455","25.8212","0","322.8455","348.6667"
08.10.2020 10:15,"261.9453","265.0547","0","261.9453","527"
08.10.2020 10:30,"275.1694","673.8306","0","275.1694","949"
08.10.2020 10:45,"780.1445","1051.8555","588.1094","1368.2539","1832"
08.10.2020 11:00,"275.9312","821.4022","0","275.9312","1097.3334"
08.10.2020 11:15,"377.0453","459.2881","0","377.0453","836.3333"
08.10.2020 11:30,"376.326","250.0072","0","376.326","626.3333"
08.10.2020 11:45,"370.0714","186.262","0","370.0714","556.3333"
08.10.2020 12:00,"316.0892","115.5774","0","316.0892","431.6667"
08.10.2020 12:15,"279.6447","217.6886","0","279.6447","497.3333"
08.10.2020 12:30,"358.7089","390.9578","334.9048","693.6137","749.6667"
08.10.2020 12:45,"334.2849","713.3818","0","334.2849","1047.6666"
08.10.2020 13:00,"388.9971","2160.3362","0","388.9971","2549.3333"
08.10.2020 13:15,"378.79","3153.8767","0","378.79","3532.6667"
08.10.2020 13:30,"389.8515","413.1485","0","389.8515","803"
08.10.2020 13:45,"332.3729","664.2938","0","332.3729","996.6667"
08.10.2020 14:00,"697.6638","89.0028","110.6982","808.362","786.6667"
08.10.2020 14:15,"633.7167","867.2833","0","633.7167","1501"
08.10.2020 14:30,"879.235","331.0984","42.9802","922.2151","1210.3334"
08.10.2020 14:45,"768.1545","175.8455","1205.7626","1973.917","944"
08.10.2020 15:00,"655.1722","368.8277","0","655.1722","1024"
08.10.2020 15:15,"811.757","493.5764","139.1784","950.9354","1305.3334"
08.10.2020 15:30,"654.3634","1627.3033","0","654.3634","2281.6667"
08.10.2020 15:45,"1062.6777","1267.3223","398.9306","1461.6083","2330"
08.10.2020 16:00,"388.623","2077.7102","0","388.623","2466.3333"
08.10.2020 16:15,"549.1318","1625.5349","0","549.1318","2174.6667"
08.10.2020 16:30,"495.4982","544.8352","24.7949","520.2931","1040.3334"
08.10.2020 16:45,"429.69","13.6434","187.3699","617.0599","443.3333"
08.10.2020 17:00,"622.6667","0","1379.8008","2002.4675","622.6667"
08.10.2020 17:15,"208","0","629.9813","837.9813","208"
08.10.2020 17:30,"21.6667","0","624.2036","645.8702","21.6667"
08.10.2020 17:45,"0","0","1737.2341","1737.2341","0"
08.10.2020 18:00,"0","0","727.8016","727.8016","0"
08.10.2020 18:15,"0","0","1776.1754","1776.1754","0"
08.10.2020 18:30,"0","0","674.1997","674.1997","0"
08.10.2020 18:45,"0","0","1714.3877","1714.3877","0"
08.10.2020 19:00,"0","0","679.1479","679.1479","0"
08.10.2020 19:15,"0","0","1740.4521","1740.4521","0"
08.10.2020 19:30,"0","0","674.5714","674.5714","0"
08.10.2020 19:45,"0","0","671.5433","671.5433","0"
08.10.2020 20:00,"0","0","1699.5068","1699.5068","0"
08.10.2020 20:15,"0","0","924.1815","924.1815","0"
08.10.2020 20:30,"0","0","667.1281","667.1281","0"
08.10.2020 20:45,"0","0","1616.0879","1616.0879","0"
08.10.2020 21:00,"0","0","635.0787","635.0787","0"
08.10.2020 21:15,"0","0","571.2823","571.2823","0"
08.10.2020 21:30,"0","0","1499.5881","1499.5881","0"
08.10.2020 21:45,"0","0","455.9886","455.9886","0"
08.10.2020 22:00,"0","0","418.3127","418.3127","0"
08.10.2020 22:15,"0","0","1478.8109","1478.8109","0"
08.10.2020 22:30,"0","0","418.219","418.219","0"
08.10.2020 22:45,"0","0","415.0729","415.0729","0"
08.10.2020 23:00,"0","0","409.1057","409.1057","0"
08.10.2020 23:15,"0","0","408.5849","408.5849","0"
08.10.2020 23:30,"0","0","1501.6952","1501.6952","0"
08.10.2020 23:45,"0","0","344.1059","344.1059","0"
09.10.2020 0:00,"0","0","314.2464","314.2464","0"
09.10.2020 0:15,"0","0","314.1789","314.1789","0"
09.10.2020 0:30,"0","0","1415.339","1415.339","0"
09.10.2020 0:45,"0","0","308.663","308.663","0"
09.10.2020 1:00,"0","0","343.1601","343.1601","0"
09.10.2020 1:15,"0","0","409.9068","409.9068","0"
09.10.2020 1:30,"0","0","408.6676","408.6676","0"
09.10.2020 1:45,"0","0","406.3462","406.3462","0"
09.10.2020 2:00,"0","0","408.7556","408.7556","0"
09.10.2020 2:15,"0","0","406.1761","406.1761","0"
09.10.2020 2:30,"0","0","1467.0007","1467.0007","0"
09.10.2020 2:45,"0","0","311.6745","311.6745","0"
09.10.2020 3:00,"0","0","312.7293","312.7293","0"
09.10.2020 3:15,"0","0","272.1757","272.1757","0"
09.10.2020 3:30,"0","0","252.2506","252.2506","0"
09.10.2020 3:45,"0","0","271.9716","271.9716","0"
09.10.2020 4:00,"0","0","414.7862","414.7862","0"
09.10.2020 4:15,"0","0","1491.6168","1491.6168","0"
09.10.2020 4:30,"0","0","405.8799","405.8799","0"
09.10.2020 4:45,"0","0","403.5511","403.5511","0"
09.10.2020 5:00,"0","0","402.6938","402.6938","0"
09.10.2020 5:15,"0","0","318.1891","318.1891","0"
